BEST,0.016490697860717773,0.08155202865600586,0.22745895385742188,0.382824182510376,0.47924137115478516,0.8343570232391357,1.064558744430542,1.2622814178466797,1.91926908493042,2.458745241165161
WORST,0.03705573081970215,0.19980168342590332,0.4588456153869629,0.8719058036804199,1.1613764762878418,2.5421242713928223,2.5212647914886475,3.1892306804656982,4.087143182754517,4.825861692428589
AVERAGE,0.03785395622253418,0.22876286506652832,0.37998533248901367,0.5416557788848877,1.2157588005065918,1.7833032608032227,1.9735829830169678,2.8652873039245605,3.4210445880889893,4.382301092147827
-------------------- Numero de iteracion 1 --------------------
BEST,0.027486085891723633,0.0919029712677002,0.20050549507141113,0.36753344535827637,0.635343074798584,0.7510714530944824,0.885260820388794,1.4252862930297852,1.7975120544433594,2.1655211448669434
WORST,0.043532609939575195,0.20350885391235352,0.43923401832580566,0.7492637634277344,1.2063257694244385,1.6195826530456543,2.543388843536377,3.278355121612549,3.44288969039917,5.554690599441528
AVERAGE,0.0360410213470459,0.1566319465637207,0.38196229934692383,0.6822068691253662,0.8899791240692139,1.276381254196167,2.1689655780792236,2.481855869293213,2.8204619884490967,3.7956931591033936
-------------------- Numero de iteracion 2 --------------------
BEST,0.020021915435791016,0.0857703685760498,0.19190716743469238,0.33881092071533203,0.6166830062866211,0.7641537189483643,1.0511689186096191,1.2816548347473145,1.7303481101989746,2.0375757217407227
WORST,0.04660511016845703,0.18269634246826172,0.608539342880249,0.6976284980773926,1.3210549354553223,1.8188412189483643,2.3144960403442383,3.0931215286254883,4.186611652374268,4.88399076461792
AVERAGE,0.0359957218170166,0.14406228065490723,0.4618527889251709,0.753570556640625,0.9784061908721924,1.3993251323699951,1.8016431331634521,2.4804811477661133,3.124054431915283,3.612955093383789
-------------------- Numero de iteracion 3 --------------------
BEST,0.01764392852783203,0.06871652603149414,0.19745182991027832,0.3547639846801758,0.5446197986602783,0.7036986351013184,1.0672998428344727,2.5594608783721924,1.553790807723999,2.011521100997925
WORST,0.05136895179748535,0.18333816528320312,0.4654538631439209,0.8149604797363281,1.2117242813110352,1.9946606159210205,3.6731324195861816,5.930206537246704,3.98149037361145,4.81841254234314
AVERAGE,0.025939226150512695,0.15256690979003906,0.48077869415283203,0.5847430229187012,1.0228283405303955,1.3834097385406494,3.0138392448425293,3.2241761684417725,3.050886631011963,3.6802353858947754
-------------------- Numero de iteracion 4 --------------------
BEST,0.03674912452697754,0.09734678268432617,0.20024609565734863,0.4191577434539795,0.6351797580718994,1.351198434829712,1.87373685836792,1.3971619606018066,1.654628038406372,2.0899431705474854
WORST,0.032019853591918945,0.2599015235900879,0.45356202125549316,0.939934253692627,1.7464394569396973,2.0988388061523438,3.3974874019622803,2.8158624172210693,3.560654401779175,5.371880292892456
AVERAGE,0.03130388259887695,0.16595125198364258,0.5013775825500488,0.6713473796844482,1.4478869438171387,1.6990346908569336,2.133695125579834,2.3800771236419678,3.0061330795288086,4.099717140197754
-------------------- Numero de iteracion 5 --------------------
BEST,0.020394325256347656,0.07939529418945312,0.15031099319458008,0.4681868553161621,0.6592230796813965,0.839806079864502,1.2802579402923584,1.8799502849578857,1.547203540802002,2.062749147415161
WORST,0.03748607635498047,0.17514467239379883,0.38712382316589355,0.9989922046661377,1.8980729579925537,2.0252058506011963,3.451601266860962,4.1864659786224365,3.470487117767334,6.18825101852417
AVERAGE,0.04596829414367676,0.1330089569091797,0.3500502109527588,0.6856098175048828,1.0706896781921387,1.4951825141906738,2.352163314819336,2.3644113540649414,2.9011542797088623,4.167798042297363
-------------------- Numero de iteracion 6 --------------------
BEST,0.02174544334411621,0.09429764747619629,0.19945597648620605,0.5931298732757568,0.5295825004577637,0.8053798675537109,1.0435495376586914,1.5781373977661133,2.465733289718628,3.1600592136383057
WORST,0.04674172401428223,0.1983950138092041,0.49149227142333984,0.7065818309783936,1.1287882328033447,1.8228061199188232,2.6287808418273926,3.893782615661621,4.682101011276245,7.57740044593811
AVERAGE,0.01998734474182129,0.16182637214660645,0.6547305583953857,0.5354571342468262,1.1034581661224365,1.3994255065917969,2.1045594215393066,4.395323276519775,3.647578239440918,3.8804447650909424
-------------------- Numero de iteracion 7 --------------------
BEST,0.01725625991821289,0.0763850212097168,0.21224021911621094,0.35030269622802734,0.5036036968231201,0.7257223129272461,1.0604298114776611,1.369762897491455,1.6409194469451904,3.737114191055298
WORST,0.03840994834899902,0.18388676643371582,0.470564603805542,0.8392913341522217,1.2664988040924072,1.7989699840545654,2.1452407836914062,2.9069876670837402,4.007262229919434,7.047899007797241
AVERAGE,0.0315556526184082,0.15561819076538086,0.38542914390563965,0.6217539310455322,0.9075822830200195,1.4199283123016357,1.65574312210083,2.168416976928711,3.935048818588257,4.954420328140259
-------------------- Numero de iteracion 8 --------------------
BEST,0.028795719146728516,0.11274409294128418,0.25923800468444824,0.47586870193481445,0.6450870037078857,0.6690573692321777,0.9185750484466553,1.3745687007904053,1.923647165298462,3.283247709274292
WORST,0.06489396095275879,0.2617030143737793,0.5965557098388672,1.0452990531921387,1.2921686172485352,1.6363024711608887,2.781836748123169,2.944760322570801,3.9415695667266846,8.926106214523315
AVERAGE,0.047951459884643555,0.18996644020080566,0.43909573554992676,0.6376862525939941,0.7875807285308838,1.3231654167175293,2.131843328475952,3.4007174968719482,3.119157075881958,4.657975673675537
-------------------- Numero de iteracion 9 --------------------
BEST,0.042931318283081055,0.20659279823303223,0.3162369728088379,0.5718557834625244,0.7594358921051025,0.9959323406219482,1.6225953102111816,1.8197884559631348,3.2962591648101807,1.9336390495300293
